Category1,Source1,Category2,Source2,Similarity,PapersInC1,PapersInC2,PapersInBoth,Agreement
floquet theory,OpenAIRE,floquet theory,OpenAlex,1.0,13,12,10,0.6666666666666666
dead zone,OpenAIRE,dead zone,OpenAlex,1.0,15,20,12,0.5217391304347826
radio-frequency identification,OpenAIRE,radio-frequency identification,OpenAlex,1.0,30,37,24,0.5581395348837209
joystick,OpenAIRE,joystick,OpenAlex,1.0,18,18,13,0.5652173913043478
football,OpenAIRE,football,OpenAlex,1.0,18,13,9,0.4090909090909091
transfer entropy,OpenAIRE,transfer entropy,OpenAlex,1.0,26,34,21,0.5384615384615384
moral hazard,OpenAIRE,moral hazard,OpenAlex,1.0,15,17,11,0.5238095238095238
adverse selection,OpenAIRE,adverse selection,OpenAlex,1.0,50,56,45,0.7377049180327869
arabic numerals,OpenAIRE,arabic numerals,OpenAlex,1.0,18,18,16,0.8
colonoscopy,OpenAIRE,colonoscopy,OpenAlex,1.0,19,20,13,0.5
jigsaw,OpenAIRE,jigsaw,OpenAlex,1.0,12,15,12,0.8
total factor productivity,OpenAIRE,total factor productivity,OpenAlex,1.0,6,9,5,0.5
record linkage,OpenAIRE,record linkage,OpenAlex,1.0,9,8,6,0.5454545454545454
landscape ecology,OpenAIRE,landscape ecology,OpenAlex,1.0,37,31,23,0.5111111111111111
nephropathy,OpenAIRE,nephropathy,OpenAlex,1.0,8,9,7,0.7
social semantic web,OpenAIRE,social semantic web,OpenAlex,1.0,45,34,23,0.4107142857142857
nucleation,OpenAIRE,nucleation,OpenAlex,1.0,28,34,22,0.55
grain growth,OpenAIRE,grain growth,OpenAlex,1.0,19,15,11,0.4782608695652174
recurrence quantification analysis,OpenAIRE,recurrence quantification analysis,OpenAlex,1.0,17,24,15,0.5769230769230769
obstacle avoidance,OpenAIRE,obstacle avoidance,OpenAlex,1.0,106,91,72,0.576
quantum dot,OpenAIRE,quantum dot,OpenAlex,1.0,29,33,26,0.7222222222222222
blockchain,OpenAIRE,blockchain,OpenAlex,1.0,47,53,38,0.6129032258064516
microscale chemistry,OpenAIRE,microscale chemistry,OpenAlex,1.0,18,26,16,0.5714285714285714
drug delivery,OpenAIRE,drug delivery,OpenAlex,1.0,28,35,23,0.575
pronoun,OpenAIRE,pronoun,OpenAlex,1.0,29,33,20,0.4761904761904761
dignity,OpenAIRE,dignity,OpenAlex,1.0,11,11,8,0.5714285714285714
cell fate determination,OpenAIRE,cell fate determination,OpenAlex,1.0,8,10,7,0.6363636363636364
search analytics,OpenAIRE,search analytics,OpenAlex,1.0,13,12,8,0.4705882352941176
mobile banking,OpenAIRE,mobile banking,OpenAlex,1.0,7,7,6,0.75
phase margin,OpenAIRE,phase margin,OpenAlex,1.0,12,12,8,0.5
fragility,OpenAIRE,fragility,OpenAlex,1.0,18,27,17,0.6071428571428571
opinion leadership,OpenAIRE,opinion leadership,OpenAlex,1.0,12,18,9,0.4285714285714285
phonotactics,OpenAIRE,phonotactics,OpenAlex,1.0,19,26,18,0.6666666666666666
interoperability,OpenAIRE,interoperability,OpenAlex,1.0,54,65,40,0.5063291139240507
magnetometer,OpenAIRE,magnetometer,OpenAlex,1.0,26,35,19,0.4523809523809524
agile software development,OpenAIRE,agile software development,OpenAlex,1.0,26,38,20,0.4545454545454545
faraday effect,OpenAIRE,faraday effect,OpenAlex,1.0,9,8,6,0.5454545454545454
harassment,OpenAIRE,harassment,OpenAlex,1.0,15,14,10,0.5263157894736842
ecological footprint,OpenAIRE,ecological footprint,OpenAlex,1.0,8,6,5,0.5555555555555556
process mining,OpenAIRE,process mining,OpenAlex,1.0,18,20,14,0.5833333333333334
revolute joint,OpenAIRE,revolute joint,OpenAlex,1.0,23,23,19,0.7037037037037037
urban sprawl,OpenAIRE,urban sprawl,OpenAlex,1.0,12,12,9,0.6
temptation,OpenAIRE,temptation,OpenAlex,1.0,14,17,11,0.55
kinesin,OpenAIRE,kinesin,OpenAlex,1.0,6,6,5,0.7142857142857143
aphasia,OpenAIRE,aphasia,OpenAlex,1.0,82,77,48,0.4324324324324324
electromagnetic interference,OpenAIRE,electromagnetic interference,OpenAlex,1.0,21,16,11,0.4230769230769231
flow shop scheduling,OpenAIRE,flow shop scheduling,OpenAlex,1.0,34,47,25,0.4464285714285714
polarizer,OpenAIRE,polarizer,OpenAlex,1.0,9,10,9,0.9
nash equilibrium,OpenAIRE,nash equilibrium,OpenAlex,1.0,73,81,48,0.4528301886792453
legislature,OpenAIRE,legislature,OpenAlex,1.0,35,29,24,0.6
inventory control,OpenAIRE,inventory control,OpenAlex,1.0,66,62,39,0.4382022471910112
cash flow,OpenAIRE,cash flow,OpenAlex,1.0,12,18,9,0.4285714285714285
inventory theory,OpenAIRE,inventory theory,OpenAlex,1.0,22,19,12,0.4137931034482758
class size,OpenAIRE,class size,OpenAlex,1.0,45,35,24,0.4285714285714285
negative priming,OpenAIRE,negative priming,OpenAlex,1.0,8,8,5,0.4545454545454545
rounding,OpenAIRE,rounding,OpenAlex,1.0,15,19,11,0.4782608695652174
maximum cut,OpenAIRE,maximum cut,OpenAlex,1.0,9,9,6,0.5
cheating,OpenAIRE,cheating,OpenAlex,1.0,26,33,20,0.5128205128205128
commons,OpenAIRE,commons,OpenAlex,1.0,7,8,5,0.5
capsule endoscopy,OpenAIRE,capsule endoscopy,OpenAlex,1.0,16,10,9,0.5294117647058824
epileptic seizure,OpenAIRE,epileptic seizure,OpenAlex,1.0,35,58,30,0.4761904761904761
health benefits,OpenAIRE,health benefits,OpenAlex,1.0,11,12,7,0.4375
superparamagnetism,OpenAIRE,superparamagnetism,OpenAlex,1.0,12,14,10,0.625
potts model,OpenAIRE,potts model,OpenAlex,1.0,9,11,7,0.5384615384615384
contingency table,OpenAIRE,contingency table,OpenAlex,1.0,32,26,17,0.4146341463414634
android (operating system),OpenAIRE,android (operating system),OpenAlex,1.0,45,67,38,0.5135135135135135
construal level theory,OpenAIRE,construal level theory,OpenAlex,1.0,51,48,32,0.4776119402985074
world class,OpenAIRE,world class,OpenAlex,1.0,7,12,6,0.4615384615384615
transnationalism,OpenAIRE,transnationalism,OpenAlex,1.0,14,14,9,0.4736842105263157
ethology,OpenAIRE,ethology,OpenAlex,1.0,22,15,11,0.4230769230769231
adder,OpenAIRE,adder,OpenAlex,1.0,13,13,9,0.5294117647058824
wake,OpenAIRE,wake,OpenAlex,1.0,18,17,13,0.5909090909090909
conic section,OpenAIRE,conic section,OpenAlex,1.0,13,20,13,0.65
quasiparticle,OpenAIRE,quasiparticle,OpenAlex,1.0,16,16,11,0.5238095238095238
open biomedical ontologies,OpenAIRE,open biomedical ontologies,OpenAlex,1.0,23,29,17,0.4857142857142857
structuring element,OpenAIRE,structuring element,OpenAlex,1.0,12,10,10,0.8333333333333334
grammaticality,OpenAIRE,grammaticality,OpenAlex,1.0,31,33,25,0.6410256410256411
age of acquisition,OpenAIRE,age of acquisition,OpenAlex,1.0,20,21,14,0.5185185185185185
reciprocal altruism,OpenAIRE,reciprocal altruism,OpenAlex,1.0,15,14,9,0.45
brand community,OpenAIRE,brand community,OpenAlex,1.0,9,10,6,0.4615384615384615
cellulose,OpenAIRE,cellulose,OpenAlex,1.0,19,18,12,0.48
soar,OpenAIRE,soar,OpenAlex,1.0,13,24,12,0.48
soliton,OpenAIRE,soliton,OpenAlex,1.0,24,28,19,0.5757575757575758
relationship extraction,OpenAIRE,relationship extraction,OpenAlex,1.0,49,61,35,0.4666666666666667
skinning,OpenAIRE,skinning,OpenAlex,1.0,8,9,7,0.7
concordance,OpenAIRE,concordance,OpenAlex,1.0,29,50,24,0.4363636363636363
complex wavelet transform,OpenAIRE,complex wavelet transform,OpenAlex,1.0,13,8,7,0.5
lifting scheme,OpenAIRE,lifting scheme,OpenAlex,1.0,86,60,42,0.4038461538461538
anemometer,OpenAIRE,anemometer,OpenAlex,1.0,6,7,6,0.8571428571428571
impedance control,OpenAIRE,impedance control,OpenAlex,1.0,38,45,24,0.4067796610169492
polyethylene,OpenAIRE,polyethylene,OpenAlex,1.0,14,14,10,0.5555555555555556
kinetic resolution,OpenAIRE,kinetic resolution,OpenAlex,1.0,22,21,20,0.8695652173913043
polarizability,OpenAIRE,polarizability,OpenAlex,1.0,9,14,7,0.4375
magnetorheological damper,OpenAIRE,magnetorheological damper,OpenAlex,1.0,9,14,9,0.6428571428571429
assertion,OpenAIRE,assertion,OpenAlex,1.0,32,51,25,0.4310344827586206
control chart,OpenAIRE,control chart,OpenAlex,1.0,45,59,32,0.4444444444444444
elaboration likelihood model,OpenAIRE,elaboration likelihood model,OpenAlex,1.0,10,12,7,0.4666666666666667
demodulation,OpenAIRE,demodulation,OpenAlex,1.0,48,59,40,0.5970149253731343
relative clause,OpenAIRE,relative clause,OpenAlex,1.0,19,17,13,0.5652173913043478
multinomial logistic regression,OpenAIRE,multinomial logistic regression,OpenAlex,1.0,48,50,29,0.4202898550724637
fusiform face area,OpenAIRE,fusiform face area,OpenAlex,1.0,38,50,32,0.5714285714285714
coactivation,OpenAIRE,coactivation,OpenAlex,1.0,14,15,12,0.7058823529411765
paraphrase,OpenAIRE,paraphrase,OpenAlex,1.0,22,29,17,0.5
lossless jpeg,OpenAIRE,lossless jpeg,OpenAlex,1.0,23,20,15,0.5357142857142857
dna origami,OpenAIRE,dna origami,OpenAlex,1.0,6,8,5,0.5555555555555556
mutual fund,OpenAIRE,mutual fund,OpenAlex,1.0,13,12,8,0.4705882352941176
selfishness,OpenAIRE,selfishness,OpenAlex,1.0,13,13,8,0.4444444444444444
assortative mating,OpenAIRE,assortative mating,OpenAlex,1.0,35,50,26,0.4406779661016949
circadian clock,OpenAIRE,circadian clock,OpenAlex,1.0,14,21,12,0.5217391304347826
bacterial circadian rhythms,OpenAIRE,bacterial circadian rhythms,OpenAlex,1.0,6,7,4,0.4444444444444444
sexual abuse,OpenAIRE,sexual abuse,OpenAlex,1.0,26,27,16,0.4324324324324324
child sexual abuse,OpenAIRE,child sexual abuse,OpenAlex,1.0,9,9,7,0.6363636363636364
crystal structure prediction,OpenAIRE,crystal structure prediction,OpenAlex,1.0,13,15,10,0.5555555555555556
stiffness,OpenAIRE,stiffness,OpenAlex,1.0,164,209,137,0.5805084745762712
torso,OpenAIRE,torso,OpenAlex,1.0,30,34,22,0.5238095238095238
hinge,OpenAIRE,hinge,OpenAlex,1.0,18,16,10,0.4166666666666667
omnidirectional antenna,OpenAIRE,omnidirectional antenna,OpenAlex,1.0,24,24,16,0.5
drilling,OpenAIRE,drilling,OpenAlex,1.0,12,22,10,0.4166666666666667
arthroplasty,OpenAIRE,arthroplasty,OpenAlex,1.0,10,11,7,0.5
sex organ,OpenAIRE,sex organ,OpenAlex,1.0,7,5,5,0.7142857142857143
insemination,OpenAIRE,insemination,OpenAlex,1.0,7,8,6,0.6666666666666666
absenteeism,OpenAIRE,absenteeism,OpenAlex,1.0,15,12,9,0.5
pseudoword,OpenAIRE,pseudoword,OpenAlex,1.0,9,11,9,0.8181818181818182
x-ray photoelectron spectroscopy,OpenAIRE,x-ray photoelectron spectroscopy,OpenAlex,1.0,17,18,15,0.75
derivatization,OpenAIRE,derivatization,OpenAlex,1.0,9,11,8,0.6666666666666666
surface modification,OpenAIRE,surface modification,OpenAlex,1.0,12,12,7,0.4117647058823529
grey relational analysis,OpenAIRE,grey relational analysis,OpenAlex,1.0,23,19,16,0.6153846153846154
orthogonal array,OpenAIRE,orthogonal array,OpenAlex,1.0,10,13,8,0.5333333333333333
plant community,OpenAIRE,plant community,OpenAlex,1.0,13,14,8,0.4210526315789473
trophic level,OpenAIRE,trophic level,OpenAlex,1.0,16,16,12,0.6
statics,OpenAIRE,statics,OpenAlex,1.0,7,12,7,0.5833333333333334
archetype,OpenAIRE,archetype,OpenAlex,1.0,12,20,12,0.6
snowball sampling,OpenAIRE,snowball sampling,OpenAlex,1.0,7,11,6,0.5
distrust,OpenAIRE,distrust,OpenAlex,1.0,24,23,16,0.5161290322580645
plant disease,OpenAIRE,plant disease,OpenAlex,1.0,37,41,29,0.5918367346938775
electron backscatter diffraction,OpenAIRE,electron backscatter diffraction,OpenAlex,1.0,31,32,25,0.6578947368421053
coded aperture,OpenAIRE,coded aperture,OpenAlex,1.0,14,13,9,0.5
triboelectric effect,OpenAIRE,triboelectric effect,OpenAlex,1.0,6,6,6,1.0
particle image velocimetry,OpenAIRE,particle image velocimetry,OpenAlex,1.0,26,22,18,0.6
cornea,OpenAIRE,cornea,OpenAlex,1.0,20,20,13,0.4814814814814814
infomax,OpenAIRE,infomax,OpenAlex,1.0,18,18,14,0.6363636363636364
forgiveness,OpenAIRE,forgiveness,OpenAlex,1.0,9,9,8,0.8
sign language,OpenAIRE,sign language,OpenAlex,1.0,61,58,45,0.6081081081081081
electrical impedance tomography,OpenAIRE,electrical impedance tomography,OpenAlex,1.0,9,11,9,0.8181818181818182
backus-gilbert method,OpenAIRE,backus-gilbert method,OpenAlex,1.0,12,18,11,0.5789473684210527
elbow,OpenAIRE,elbow,OpenAlex,1.0,40,45,30,0.5454545454545454
scrambling,OpenAIRE,scrambling,OpenAlex,1.0,22,24,18,0.6428571428571429
exoplanet,OpenAIRE,exoplanet,OpenAlex,1.0,7,10,7,0.7
planet,OpenAIRE,planet,OpenAlex,1.0,21,31,16,0.4444444444444444
topological entropy,OpenAIRE,topological entropy,OpenAlex,1.0,11,12,7,0.4375
chaotic scattering,OpenAIRE,chaotic scattering,OpenAlex,1.0,9,15,8,0.5
ultrashort pulse,OpenAIRE,ultrashort pulse,OpenAlex,1.0,15,21,11,0.44
probiotic,OpenAIRE,probiotic,OpenAlex,1.0,7,8,7,0.875
spillover effect,OpenAIRE,spillover effect,OpenAlex,1.0,20,21,13,0.4642857142857143
branching process,OpenAIRE,branching process,OpenAlex,1.0,12,8,7,0.5384615384615384
mental illness,OpenAIRE,mental illness,OpenAlex,1.0,46,43,29,0.4833333333333333
destination image,OpenAIRE,destination image,OpenAlex,1.0,12,29,12,0.4137931034482758
ecosystem management,OpenAIRE,ecosystem management,OpenAlex,1.0,24,20,13,0.4193548387096774
vitality,OpenAIRE,vitality,OpenAlex,1.0,9,14,7,0.4375
food systems,OpenAIRE,food systems,OpenAlex,1.0,21,20,12,0.4137931034482758
protein secondary structure,OpenAIRE,protein secondary structure,OpenAlex,1.0,97,61,48,0.4363636363636363
neutron diffraction,OpenAIRE,neutron diffraction,OpenAlex,1.0,22,19,13,0.4642857142857143
metatheory,OpenAIRE,metatheory,OpenAlex,1.0,11,13,8,0.5
propeller,OpenAIRE,propeller,OpenAlex,1.0,8,9,5,0.4166666666666667
interoception,OpenAIRE,interoception,OpenAlex,1.0,18,17,17,0.9444444444444444
diffeomorphism,OpenAIRE,diffeomorphism,OpenAlex,1.0,19,23,13,0.4482758620689655
spintronics,OpenAIRE,spintronics,OpenAlex,1.0,12,10,8,0.5714285714285714
compassion,OpenAIRE,compassion,OpenAlex,1.0,13,11,7,0.4117647058823529
superimposition,OpenAIRE,superimposition,OpenAlex,1.0,16,23,14,0.56
zernike polynomials,OpenAIRE,zernike polynomials,OpenAlex,1.0,37,43,33,0.7021276595744681
animal ecology,OpenAIRE,animal ecology,OpenAlex,1.0,59,40,36,0.5714285714285714
risk society,OpenAIRE,risk society,OpenAlex,1.0,7,7,5,0.5555555555555556
green infrastructure,OpenAIRE,green infrastructure,OpenAlex,1.0,5,6,4,0.5714285714285714
arc routing,OpenAIRE,arc routing,OpenAlex,1.0,8,8,8,1.0
secure communication,OpenAIRE,secure communication,OpenAlex,1.0,26,21,14,0.4242424242424242
fluidics,OpenAIRE,fluidics,OpenAlex,1.0,17,17,13,0.6190476190476191
synthetic jet,OpenAIRE,synthetic jet,OpenAlex,1.0,8,8,7,0.7777777777777778
joins,OpenAIRE,joins,OpenAlex,1.0,21,39,20,0.5
augmented lagrangian method,OpenAIRE,augmented lagrangian method,OpenAlex,1.0,36,24,21,0.5384615384615384
lagrange multiplier,OpenAIRE,lagrange multiplier,OpenAlex,1.0,35,37,21,0.4117647058823529
phasor,OpenAIRE,phasor,OpenAlex,1.0,62,74,61,0.8133333333333334
neurorehabilitation,OpenAIRE,neurorehabilitation,OpenAlex,1.0,9,9,7,0.6363636363636364
butterfly,OpenAIRE,butterfly,OpenAlex,1.0,11,13,8,0.5
photometric stereo,OpenAIRE,photometric stereo,OpenAlex,1.0,40,40,26,0.4814814814814814
subjectivism,OpenAIRE,subjectivism,OpenAlex,1.0,9,11,6,0.4285714285714285
toeplitz matrix,OpenAIRE,toeplitz matrix,OpenAlex,1.0,14,13,12,0.8
lagrangian relaxation,OpenAIRE,lagrangian relaxation,OpenAlex,1.0,26,24,15,0.4285714285714285
delaunay triangulation,OpenAIRE,delaunay triangulation,OpenAlex,1.0,25,22,17,0.5666666666666667
aluminium,OpenAIRE,aluminium,OpenAlex,1.0,18,21,12,0.4444444444444444
occupancy,OpenAIRE,occupancy,OpenAlex,1.0,37,57,32,0.5161290322580645
multipath propagation,OpenAIRE,multipath propagation,OpenAlex,1.0,43,58,39,0.6290322580645161
motif (music),OpenAIRE,motif (music),OpenAlex,1.0,15,19,10,0.4166666666666667
portrait,OpenAIRE,portrait,OpenAlex,1.0,11,8,8,0.7272727272727273
coefficient matrix,OpenAIRE,coefficient matrix,OpenAlex,1.0,11,8,6,0.4615384615384615
penetrance,OpenAIRE,penetrance,OpenAlex,1.0,7,6,4,0.4444444444444444
data cube,OpenAIRE,data cube,OpenAlex,1.0,19,18,11,0.4230769230769231
construals,OpenAIRE,construals,OpenAlex,1.0,8,15,8,0.5333333333333333
cohomology,OpenAIRE,cohomology,OpenAlex,1.0,23,19,13,0.4482758620689655
string theory,OpenAIRE,string theory,OpenAlex,1.0,8,8,5,0.4545454545454545
cellular manufacturing,OpenAIRE,cellular manufacturing,OpenAlex,1.0,13,17,11,0.5789473684210527
bin packing problem,OpenAIRE,bin packing problem,OpenAlex,1.0,7,7,5,0.5555555555555556
holonomic,OpenAIRE,holonomic,OpenAlex,1.0,22,27,18,0.5806451612903226
hydrostatic equilibrium,OpenAIRE,hydrostatic equilibrium,OpenAlex,1.0,6,7,5,0.625
jerk,OpenAIRE,jerk,OpenAlex,1.0,30,30,22,0.5789473684210527
qualitative comparative analysis,OpenAIRE,qualitative comparative analysis,OpenAlex,1.0,13,21,11,0.4782608695652174
nucleic acid,OpenAIRE,nucleic acid,OpenAlex,1.0,32,27,19,0.475
audiogram,OpenAIRE,audiogram,OpenAlex,1.0,16,18,13,0.6190476190476191
notional amount,OpenAIRE,notional amount,OpenAlex,1.0,5,10,5,0.5
gravitational-wave observatory,OpenAIRE,gravitational-wave observatory,OpenAlex,1.0,8,11,6,0.4615384615384615
observatory,OpenAIRE,observatory,OpenAlex,1.0,11,20,11,0.55
ploidy,OpenAIRE,ploidy,OpenAlex,1.0,25,31,19,0.5135135135135135
polyploid,OpenAIRE,polyploid,OpenAlex,1.0,8,10,8,0.8
perfectionism (psychology),OpenAIRE,perfectionism (psychology),OpenAlex,1.0,11,10,8,0.6153846153846154
populism,OpenAIRE,populism,OpenAlex,1.0,9,9,8,0.8
faith,OpenAIRE,faith,OpenAlex,1.0,16,16,11,0.5238095238095238
denial,OpenAIRE,denial,OpenAlex,1.0,14,17,10,0.4761904761904761
steady-state free precession imaging,OpenAIRE,steady-state free precession imaging,OpenAlex,1.0,6,10,6,0.6
keyword spotting,OpenAIRE,keyword spotting,OpenAlex,1.0,6,10,6,0.6
gauge theory,OpenAIRE,gauge theory,OpenAlex,1.0,32,37,22,0.4680851063829787
coopetition,OpenAIRE,coopetition,OpenAlex,1.0,11,8,8,0.7272727272727273
edge-preserving smoothing,OpenAIRE,edge-preserving smoothing,OpenAlex,1.0,14,13,8,0.4210526315789473
quadrilateral,OpenAIRE,quadrilateral,OpenAlex,1.0,9,10,7,0.5833333333333334
digital watermarking alliance,OpenAIRE,digital watermarking alliance,OpenAlex,1.0,15,19,11,0.4782608695652174
democratization,OpenAIRE,democratization,OpenAlex,1.0,24,24,16,0.5
dynamic mode decomposition,OpenAIRE,dynamic mode decomposition,OpenAlex,1.0,9,19,9,0.4736842105263157
flagellum,OpenAIRE,flagellum,OpenAlex,1.0,12,15,11,0.6875
microsaccade,OpenAIRE,microsaccade,OpenAlex,1.0,18,20,13,0.52
bicubic interpolation,OpenAIRE,bicubic interpolation,OpenAlex,1.0,26,23,15,0.4411764705882353
juvenile,OpenAIRE,juvenile,OpenAlex,1.0,18,22,16,0.6666666666666666
dialogical self,OpenAIRE,dialogical self,OpenAlex,1.0,17,20,14,0.6086956521739131
dna computing,OpenAIRE,dna computing,OpenAlex,1.0,8,10,6,0.5
quantum point contact,OpenAIRE,quantum point contact,OpenAlex,1.0,6,9,5,0.5
generalist and specialist species,OpenAIRE,generalist and specialist species,OpenAlex,1.0,21,16,14,0.6086956521739131
physical attractiveness,OpenAIRE,physical attractiveness,OpenAlex,1.0,37,31,23,0.5111111111111111
constrained shortest path first,OpenAIRE,constrained shortest path first,OpenAlex,1.0,8,7,7,0.875
k shortest path routing,OpenAIRE,k shortest path routing,OpenAlex,1.0,17,11,10,0.5555555555555556
yen's algorithm,OpenAIRE,yen's algorithm,OpenAlex,1.0,10,7,5,0.4166666666666667
applications of uml,OpenAIRE,applications of uml,OpenAlex,1.0,7,11,6,0.5
executive compensation,OpenAIRE,executive compensation,OpenAlex,1.0,12,13,8,0.4705882352941176
vacancy defect,OpenAIRE,vacancy defect,OpenAlex,1.0,6,7,6,0.8571428571428571
brainstem,OpenAIRE,brainstem,OpenAlex,1.0,17,20,12,0.48
opposition (politics),OpenAIRE,opposition (politics),OpenAlex,1.0,21,26,14,0.4242424242424242
fluorophore,OpenAIRE,fluorophore,OpenAlex,1.0,10,11,7,0.5
interactive visual analysis,OpenAIRE,interactive visual analysis,OpenAlex,1.0,17,21,11,0.4074074074074074
troglodytes,OpenAIRE,troglodytes,OpenAlex,1.0,12,18,12,0.6666666666666666
swarm robotics,OpenAIRE,swarm robotics,OpenAlex,1.0,34,34,21,0.4468085106382978
diverticulitis,OpenAIRE,diverticulitis,OpenAlex,1.0,7,7,6,0.75
colorectal surgery,OpenAIRE,colorectal surgery,OpenAlex,1.0,7,8,6,0.6666666666666666
national longitudinal surveys,OpenAIRE,national longitudinal surveys,OpenAlex,1.0,10,9,6,0.4615384615384615
sibling,OpenAIRE,sibling,OpenAlex,1.0,18,19,15,0.6818181818181818
sibling relationship,OpenAIRE,sibling relationship,OpenAlex,1.0,6,6,6,1.0
photothermal therapy,OpenAIRE,photothermal therapy,OpenAlex,1.0,7,8,5,0.5
autopilot,OpenAIRE,autopilot,OpenAlex,1.0,23,22,13,0.40625
humility,OpenAIRE,humility,OpenAlex,1.0,7,11,7,0.6363636363636364
multilateration,OpenAIRE,multilateration,OpenAlex,1.0,11,11,9,0.6923076923076923
stochastic computing,OpenAIRE,stochastic computing,OpenAlex,1.0,8,11,8,0.7272727272727273
mentalization,OpenAIRE,mentalization,OpenAlex,1.0,20,21,16,0.64
beauty,OpenAIRE,beauty,OpenAlex,1.0,41,34,27,0.5625
arbitrariness,OpenAIRE,arbitrariness,OpenAlex,1.0,6,10,5,0.4545454545454545
iconicity,OpenAIRE,iconicity,OpenAlex,1.0,10,8,6,0.5
american sign language,OpenAIRE,american sign language,OpenAlex,1.0,22,19,14,0.5185185185185185
point process,OpenAIRE,point process,OpenAlex,1.0,39,48,25,0.4032258064516129
phonon,OpenAIRE,phonon,OpenAlex,1.0,17,20,13,0.5416666666666666
catadioptric system,OpenAIRE,catadioptric system,OpenAlex,1.0,10,7,7,0.7
omnidirectional camera,OpenAIRE,omnidirectional camera,OpenAlex,1.0,8,12,6,0.4285714285714285
colloidal gold,OpenAIRE,colloidal gold,OpenAlex,1.0,14,13,10,0.5882352941176471
nanomaterials,OpenAIRE,nanomaterials,OpenAlex,1.0,21,25,14,0.4375
light sheet fluorescence microscopy,OpenAIRE,light sheet fluorescence microscopy,OpenAlex,1.0,22,22,15,0.5172413793103449
dynamic stochastic general equilibrium,OpenAIRE,dynamic stochastic general equilibrium,OpenAlex,1.0,8,12,6,0.4285714285714285
